localidade,tipo,loc_x,loc_y,mercado_mais_proximo,farmacia_mais_proxima,escola_mais_proxima,num_penit_4km,num_penit_500m,idade_imovel,area,preco
Localidade 1,Tipo 2,0.6485902213219498,0.3654970807632355,3257.402175071433,3704.080166360231,1255.119036836819,0,0,13,128.0,463300
Localidade 1,Tipo 2,0.9349030735065624,0.9625652295342518,2370.8176199043246,2860.34973737858,5311.676132906734,0,0,18,97.0,416600
Localidade 3,Tipo 2,0.3122122093123749,0.0346438129632249,3344.972832138338,4764.036304078619,1448.436108527046,0,0,39,94.0,529300
LOCALIDADE 1,Tipo 1,0.6717130079682735,0.7865972859591938,2868.072617132844,609.611797985733,2537.893531290079,0,0,2,67.0,970500
Localidade 3,Tipo 1,0.2431274866005931,0.3886644926833043,1949.7542142961504,1251.7898495662578,,0,0,48,,528200
Localidade 2,Tipo 1,0.8868718435934714,0.2611922785350095,1556.6868833025394,496.7287724044225,2474.444024393368,0,0,7,67.0,217200
Localidade 1,Tipo 2,0.8458659489985364,0.607030834772175,1595.549841174925,1492.6283059602872,1970.638442740969,0,0,16,137.0,437900
Localidade 3,Tipo 1,0.374772005993412,0.1862899352114945,2190.487251891346,3382.6607920866645,1056.6945581968953,0,0,27,62.0,884400
Localidade 2,Tipo 1,0.2183280111367354,0.2994943850660727,1507.4360816234366,5507.948789871747,4783.597714800115,0,0,2,63.0,224600
Localidade 3,Localidade 8,0.8211375055098307,0.8780955620550519,1051.3850599597658,2962.289209381965,2659.091873022611,0,0,35,206.0,738900
Localidade 1,Tipo 1,0.9712295866597612,0.670571941579199,587.4646314512029,913.9895578340067,2695.250198351637,0,0,4,104.0,965200
Localidade 2,Tipo 2,0.674757281242584,0.1028617662321903,,2834.1315758545747,3457.988213851941,0,0,4,127.0,362600
,Tipo 2,0.9710710819147628,0.7628220868763306,413.4239446666865,1823.4428372084324,3583.1645996950074,0,0,19,95.0,431400
Localidade 1,Tipo 2,0.3415911070148105,0.5928322803733173,2020.1936096830705,777.8847362468289,,1,0,3,163.0,510900
Localidade 3,Tipo 2,0.7023823481986571,0.8064685407193504,1707.1507787589082,2095.880653362145,1326.2611380389756,0,0,28,86.0,687100
Localidade 4,Tipo 1,0.5769179431959135,0.0155268761525547,966.157830773612,2716.4406759400167,4239.720649739074,0,0,23,194.0,514600
Localidade 1,Tipo 2,0.4808353793956167,0.9621848501721104,5270.616403226191,2237.7384973889416,3667.499974854866,0,0,17,,424200
Localidade 2,Tipo 1,0.8470504111435977,0.4649837755806206,2096.3971780830325,626.4155703976427,1268.4300130055717,0,0,6,152.0,220500
Localidade 1,Tipo 2,0.174269406295746,0.9139808390030376,5433.978541527256,2287.156265116241,576.0722549239449,0,0,16,103.0,454000
Localidade 3,Tipo 1,0.8412757530592417,0.5409145613245435,2504.4692130238336,1323.5463886104772,1185.777430753079,0,0,24,80.0,947100
,Tipo 2,0.279214142053784,0.4353727378274592,2490.9689459298424,4044.685979951689,3358.018283824199,1,0,6,167.0,312500
Localidade 3,Tipo 2,0.1809171437731912,0.1225297677167293,4216.250253215846,3984.471343365653,940.918687346258,0,0,3,112.0,1126500
Localidade 4,Tipo 1,0.2349531796790719,0.9412673777953288,5755.989719362176,4523.957986449848,,1,0,22,83.0,459800
Localidade 2,Tipo 1,0.4959922646062266,0.3702477108039721,404.2871651682739,3745.296299697778,2379.2684141657046,0,0,5,75.0,223300
Localidade 4,Tipo 2,0.6168357125636762,0.2329439333852703,1254.6350743777994,3272.5778091699426,2376.8265077195106,0,0,7,146.0,345400
Localidade 2,tipo 1,0.2134939401775598,0.6127956994404217,3788.277165135769,3403.856450424546,3066.357749917839,1,0,7,183.0,184700
Localidade 4,Tipo 2,0.2697830078768843,0.5470513644505255,2137.6476599259686,2233.2553909308267,2135.717514317412,0,0,12,97.0,310800
Localidade 4,Tipo 2,0.3143742630742012,0.9560338389248536,6072.16258080364,4181.282388005936,3000.1228215404144,1,0,10,89.0,291600
Localidade 4,Tipo 2,0.6485263830344455,0.4140230001536846,3089.7400556962134,2235.3054995536168,926.1530229968984,0,0,17,98.0,291000
Localidade 4,Tipo 1,0.7008087171665479,0.5663707750680699,4692.849071509094,1464.7813160830733,847.2800809368925,0,0,17,119.0,588200
Localidade 3,,0.7694164651863242,0.8084363804548884,1576.074382146082,2681.0998095838336,,0,0,50,95.0,492500
Localidade 1,Tipo 1,0.7059050588546126,0.3804129376552194,3821.718195950827,3121.919379763045,1663.475503742961,0,0,11,113.0,796000
Localidade 2,Tipo 1,0.9276201012590074,0.5369379037560725,1027.501910676982,456.2219505954628,2253.083613765704,1,0,3,99.0,214300
Localidade 1,Tipo 2,0.7974614730718523,0.2647037909013,4866.158990003375,3157.956203633169,1746.586481648651,0,0,8,123.0,503700
Localidade 2,Tipo 1,0.2179973254679404,0.1246233143342286,1961.3373131313024,6745.374314336936,5972.186714478602,0,0,4,115.0,215000
Localidade 1,Tipo 2,0.7010822351426967,0.0503348550724676,5086.487374071962,,2188.816738470952,0,0,13,72.0,457400
Localidade 1,Tipo 2,0.2855485542650103,0.3222245150080696,792.5942163094135,3451.2137545224573,2144.2350458407086,1,0,18,111.0,386200
localidade 1,Tipo 2,0.5939557573558251,0.0178763807359942,4610.783610518006,6355.089825991457,2298.9122800240007,0,0,15,190.0,441400
,Tipo 1,0.5896456273151188,0.8863266029037782,4797.725741292227,1439.9718514470746,2237.833773730439,2,0,6,141.0,167200
Localidade 1,TIPO 2,0.8780757219607657,0.7140006089312498,,1751.5835172056293,2997.4473013880497,0,0,13,117.0,476800
Localidade 4,Tipo 2,0.791198874806767,0.9746715017805666,8822.78117352054,4194.693309832532,4988.648401347356,1,0,2,92.0,333600
Localidade 2,Tipo 1,0.6021555487533928,0.5460613897169455,1668.199702766707,2291.3195642681326,1562.587856406462,1,0,11,175.0,172600
Localidade 1,Tipo 2,0.8209450097289145,0.4812161948442313,2777.8449021187635,1692.7113859905885,942.6359670946944,0,0,4,118.0,555000
Localidade 4,Tipo 2,0.4066658246029832,0.361280099496221,2605.666710379304,2769.6341617684,992.9453052096128,0,0,10,127.0,331100
Localidade 4,Tipo 1,0.0862762589461739,0.8569222186189029,4881.02216075753,3295.5227475611987,515.0528953635093,0,0,15,182.0,618400
Localidade 4,Tipo 2,0.4494228390182153,0.5574610076718991,3550.4565378316943,1321.22884520329,1115.5884817488577,0,0,7,109.0,352600
Localidade 3,tipo 1,0.9286950645290588,0.8468142030307614,2037.8388300723004,2354.2148110128,2471.462804180336,0,0,27,87.0,866500
Localidade 1,Tipo 2,0.3246037160633584,0.1024494348644162,2891.407471311092,5516.39447699033,708.1498033383136,1,0,9,100.0,461100
Localidade 3,Tipo 2,0.8987680917618215,0.6388184910863658,3401.1847544996217,598.1721437858231,595.1447256979776,0,0,32,89.0,676600
Localidade 2,Tipo 1,0.809100391116177,0.554386587534316,1909.2971750081176,1005.2209148010928,1396.464027185855,0,0,3,185.0,226700
Localidade 4,Tipo 2,0.4175859106538949,0.1886879721295379,1831.4494909281016,1339.1359137045897,2607.1064959521696,0,0,6,160.0,349600
Localidade 3,Tipo 2,0.6501560554881733,0.4846862626716849,518.325014294449,3283.221870884793,2726.748762834377,0,0,40,86.0,538800
Localidade 2,Tipo 2,0.7515766856218045,0.0906795519994017,,2491.812565248641,3560.3141806902754,0,0,5,66.0,367200
Localidade 2,Tipo 1,0.5893298011773516,0.8338253327301164,4405.688524639055,1009.6187906916144,1751.8270963461302,1,0,9,141.0,182200
Localidade 4,Tipo 2,0.4975267058979337,0.1819402094747898,1111.6987130940324,1975.4066961775327,2672.2706519689414,0,0,23,89.0,256800
localidade 4,Tipo 1,0.9348801851340984,0.944926671121406,9039.715555209234,4913.779884207819,5139.17316165335,1,0,12,143.0,560700
Localidade 4,Tipo 2,0.2136944353954446,0.5262060906111863,1677.876310195118,1665.9881809362898,2337.898596182093,0,0,7,86.0,343500
Localidade 2,Tipo 1,0.8749169198977742,0.6161601644561971,1136.4885208197545,1141.5561995836706,2293.6671000504643,1,0,2,123.0,209000
Localidade 4,Tipo 1,0.2990700197151692,0.7549483987674104,4117.883894654702,2976.3549773386558,2691.327831116764,1,0,8,168.0,602700
Localidade 3,Tipo 1,0.1157125704988385,0.3915549558182037,3006.0292097709503,1985.677713568072,2011.6155174618964,0,0,16,95.0,1084200
Localidade 1,Tipo 2,0.8791520368600649,0.138340771036914,5922.7055308787385,3943.6161189763134,2761.857676830015,0,0,13,139.0,459300
Localidade 1,Tipo 2,0.1739741598033187,0.5148989488825486,1941.18604081176,2586.413805354868,4068.980975493036,1,0,10,158.0,436200
Localidade 1,Tipo 2,0.4521533761124351,0.471290049215433,1510.0325247759652,1873.260172055721,1753.5480721454642,1,0,4,159.0,490700
Localidade 3,Tipo 2,0.8174447519817859,0.6797843362125395,2912.115244140057,1508.7287306575315,1495.3142935563512,0,0,19,112.0,826400
Localidade 4,Tipo 2,0.5919424190265421,0.937228058516102,7193.355090772382,3169.8755912807933,4703.076399562799,1,1,24,150.0,170600
Localidade 3,Tipo 1,0.2801114892382459,0.3096286715018905,2357.912444350029,2000.481186245297,1371.666342763658,0,0,12,109.0,1180900
Localidade 4,Tipo 2,0.1974771406534756,0.7111078962838268,3424.176002577796,2356.084078279507,1975.7645256509409,0,0,11,61.0,317000
Localidade 2,tipo 1,0.3693862605781337,0.1310480000244293,3091.5824766732203,5285.449235744259,4722.198655104859,0,0,3,160.0,220400
Localidade 2,Tipo 1,0.745466059485995,0.007063658034379,1352.6547138760543,3279.306185102532,4390.358460311213,0,0,8,127.0,203500
Localidade 3,Tipo 2,0.1778463401957866,0.4720880124189839,2151.920420453142,1044.9428856897507,2559.5496785808123,0,0,25,82.0,739500
,Tipo 2,0.1713381969627226,0.5575729507590984,2197.726360338569,1145.492015069579,3083.3445542424142,0,0,45,81.0,459200
Localidade 3,Tipo 2,0.7574478341580836,0.1037223165550147,2021.088917177067,2264.0818432685483,3175.69528976811,0,0,27,100.0,692600
Localidade 2,Tipo 2,0.4849806793017102,0.6380610385109671,2435.4345396098697,1270.5857402126437,474.0280516513695,1,0,11,156.0,302900
Localidade 2,Tipo 1,0.6569347839323979,0.1297015900524223,1507.5944722578993,2773.94584796233,3223.327891883552,0,0,1,98.0,228100
Localidade 1,Tipo 2,0.3336845185327698,0.0445057436572801,3472.215556799525,6081.781389508629,1046.228423813323,1,0,8,96.0,461400
Localidade 3,Tipo 1,0.5231448101537397,0.2147492024278722,683.5998232839218,3851.52855032401,1393.10907101642,0,0,35,165.0,760300
Localidade 3,tipo 2,0.4962829353588239,0.6408449175396799,1628.5567256448628,2569.503694381967,1647.1216080174474,0,0,43,124.0,478900
Localidade 3,Tipo 1,0.6058660240983483,0.870526080347669,1841.2366329659344,938.7859733130342,899.3389696839388,0,0,33,79.0,803200
Localidade 3,Tipo 1,0.1120876827462558,0.5273630457613199,2757.9855335768807,1642.4091590860755,3369.894532751824,0,0,48,158.0,521800
Localidade 3,Tipo 1,0.3601757642744525,0.0772483906293254,2711.515218351355,4406.110737047085,837.7874212252341,0,0,32,102.0,799900
Localidade 3,Tipo 1,0.7690853451063628,0.0595751514098491,2386.803932116958,2293.809029038382,3320.6597215595634,0,0,42,174.0,608000
LOCALIDADE 2,tipo 1,0.4854844481541086,0.6409081333457943,2462.69055629505,1241.841825543253,448.4735744527745,1,0,6,115.0,199200
Localidade 2,Tipo 1,0.2891903508246868,0.8694719487040745,5274.505396636119,2557.3711357092398,2963.5945232775853,1,0,7,181.0,184000
Localidade 4,Tipo 2,0.6972175493014803,0.7938485497381184,6913.134750017811,2172.825722452079,3118.85118457518,1,0,2,81.0,335600
Localidade 1,Tipo 1,0.998156039917198,0.8901667744403379,,3084.113386991709,4884.7734676709215,0,0,14,60.0,750000
Localidade 1,Tipo 2,0.0452672505606656,0.7229807504770559,4329.603335664519,200.84245819774983,2074.926932063676,1,0,24,69.0,355300
Localidade 3,Tipo 1,0.7649147482354233,0.5690143672947835,1891.6874178516396,1926.1665634845208,1817.7267494094765,0,0,30,132.0,815000
Localidade 2,Tipo 1,0.1697220007563394,0.6935782905513925,4466.93366759534,3568.8895795448734,3443.0609660702166,1,0,2,101.0,201200
Localidade 1,Tipo 2,0.6437322464239288,0.5404596484542281,3527.848548861376,2718.4232360564342,300.61508564054793,0,0,7,120.0,543200
Localidade 1,Tipo 2,0.2142193830239637,0.3195977364859504,1311.941349149731,3761.7028557861054,2542.9703809162406,1,0,18,145.0,379000
Localidade 2,Localidade 8,0.8903090375212246,0.636028513984126,995.493948965477,1321.723390592255,2544.405818301115,1,0,0,143.0,215100
Localidade 1,Tipo 2,0.1197771970613731,0.1340618383873839,3286.109750990114,5843.004861601619,1066.799685782927,1,0,13,148.0,419200
Localidade 1,Tipo 2,0.1427876448672629,0.6840920547993549,3440.324696729396,1240.6828011186258,2351.083903070025,1,0,0,233.0,524400
Localidade 2,Tipo 2,0.6617313314759448,0.4305131177302702,1401.0059867598354,2361.101883470656,618.2144475568175,0,0,0,112.0,403900
Localidade 1,Tipo 2,0.507362327941666,0.0195915955626889,4147.793904918872,6399.999658812982,1652.218115686812,0,0,2,72.0,560000
Localidade 1,Tipo 1,0.1961845645368459,0.1373264110738049,2845.347333873432,5494.247280581779,719.1698413668563,1,0,21,177.0,613600
Localidade 1,Tipo 2,0.0250242785138816,0.3219506966829075,3068.7824994392427,4143.913511568244,3112.694670835342,1,0,17,154.0,382900
Localidade 4,Tipo 1,0.2185075673374343,0.0637389227966923,2947.529497622899,1058.070353281847,2352.8823386180547,0,0,19,147.0,555700
Localidade 2,Tipo 1,0.9581768943501908,0.6966507338570336,827.1145250211287,2024.3100615107185,3449.7897300002187,1,0,6,146.0,193300
Localidade 2,Tipo 2,0.9675103477608296,0.9598826717104166,3408.27900561168,4614.6395485190615,5354.649212316812,1,1,16,92.0,201400
Localidade 3,Tipo 1,0.6404567697518581,0.7412938852748102,2560.5069968603702,2105.149221881699,833.7668582114652,0,0,36,140.0,731000
Localidade 4,Tipo 2,0.2153234502221537,0.1256615675560087,2481.481932795198,1064.7174860341463,1755.8327249459126,0,0,9,157.0,337100
Localidade 2,tipo 2,0.7766800648873194,0.2306539240895435,1080.1942503604405,1208.241689605344,2217.227001353022,0,0,4,149.0,372500
Localidade 2,Tipo 1,0.882535163364647,0.5267287959435575,1409.782483761751,264.7012845964577,1801.8551655508277,0,0,1,130.0,243200
Localidade 4,Localidade 6,0.4331379586158236,0.9335039857635102,6300.34694652088,3388.527650164641,,1,0,22,,229200
Localidade 1,tipo 1,0.6781807346078838,0.4440426099248482,3581.4595753853914,3167.438400629544,1152.2891594796552,0,0,13,122.0,777600
Localidade 3,Tipo 1,0.5611877053253465,0.6472742203823266,1726.2730909509762,2720.325149908448,1406.5640698100556,0,0,31,215.0,800100
Localidade 2,Tipo 1,0.8816135587779725,0.9978173196389492,3929.349768590908,4324.554665817461,4889.827999997442,1,0,1,80.0,202900
Localidade 4,Tipo 2,0.8043230886451609,0.6634430371562936,5939.815614699987,2429.3829246523787,2037.3244137684123,1,0,20,103.0,240100
Localidade 4,Tipo 2,0.1294371067170503,0.8148026266773012,4425.956349768315,2967.4215591193392,898.9470477050955,0,0,6,143.0,359400
Localidade 2,Tipo 1,0.9942705932922616,0.1649318691396766,1903.788833500278,1741.2115292469205,3911.244941104168,0,0,8,148.0,201000
Localidade 4,Tipo 2,0.9569121129362274,0.6045906567714939,6179.998324198738,3922.183167229046,2745.350288279521,0,0,17,123.0,284500
Localidade 4,Tipo 2,0.8366584642051156,0.6214579536117169,5688.292261064874,2716.0504132352426,1874.2786022849805,0,0,22,170.0,256000
Localidade 3,Tipo 1,0.3779798789734683,0.1534777086758674,2232.048985116658,3706.305719997597,798.3345365407986,0,0,10,124.0,1253100
Localidade 3,Tipo 2,0.5828878586265015,0.6875424022066422,2093.738119896957,2366.34581585097,1007.2910841191976,0,0,40,108.0,524200
Localidade 1,Tipo 2,0.2736839332016836,0.0008866919044434,3939.1606135942793,6599.250873987977,968.774614372634,1,0,22,96.0,354900
Localidade 3,Tipo 1,0.1357823145527058,0.0708626558581241,4790.470673305941,4604.264135687938,1211.9907850530426,0,0,38,81.0,681600
Localidade 3,Tipo 1,0.6899616777932608,0.3125598184788223,1359.727211625686,3291.974585533352,2860.635338625203,0,0,43,98.0,599200
Localidade 4,Tipo 1,0.2086560669558094,0.4248890774083165,813.910661975174,1925.509473613424,1337.6307412129177,0,0,13,175.0,638700
Localidade 3,Tipo 2,0.0996972289935715,0.431659819222396,,1921.9234711660229,2417.9932796924327,0,0,18,,834800
Localidade 1,Tipo 2,0.5299673113921143,0.3622956761120058,2081.422959976969,3175.351182776997,1376.939274056742,1,0,4,109.0,490400
Localidade 1,Tipo 2,0.0487925566561,0.5889205471841455,3385.585657307628,1485.5133403272605,3357.9360701305354,1,0,16,121.0,393600
Localidade 2,Tipo 1,0.7514001883738611,0.4272132349569497,2278.153357176427,,,0,0,6,152.0,222700
Localidade 1,Tipo 2,0.5319140754845246,0.2287908064100497,2641.4879296654544,4426.033587558923,763.3904661505426,0,0,10,83.0,501500
Localidade 3,Tipo 2,0.0809606555670122,0.0801912568611769,,4713.846648199446,1155.6059850106492,0,0,9,66.0,1002900
Localidade 4,Tipo 2,0.6922061864288948,0.9393359308872355,7869.158742814228,3424.3522447894884,4574.536246974976,1,0,15,95.0,265800
Localidade 2,Tipo 1,0.5127656591105076,0.5201740186413016,1229.2493095277864,2400.413839349082,1556.9834200563785,1,0,11,109.0,172900
Localidade 3,Tipo 2,0.8647497903218795,0.294994988526051,2837.617597910993,1812.7454845768684,3152.7116871569574,0,0,38,179.0,538900
Localidade 4,Tipo 1,0.6485098937187221,0.9585887912084288,7717.755064897464,3473.797923299865,4804.136664263529,1,0,4,175.0,648000
Localidade 2,TIPO 1,0.480855621485672,0.9789339442090362,5827.367401278588,2223.7521745983345,3048.2450618090124,1,0,5,83.0,190500
,Tipo 1,0.5917593425073455,0.872291194477602,1954.7356393800685,809.1437578748581,871.9174258854924,0,0,12,137.0,1243200
Localidade 3,Tipo 1,0.8950800390489221,0.808240300783252,2054.7189665520223,2038.995694124184,2137.7118307054475,0,0,9,173.0,1236100
Localidade 1,Tipo 1,0.7316107796603134,0.4734760234401979,3352.9589038660783,2584.2957686270743,1351.6551424701029,0,0,5,126.0,890400
Localidade 1,Tipo 2,0.4293183123109501,0.1374947381865531,2750.9593266327843,5132.785219927451,414.1927503844893,1,0,16,123.0,410700
,Tipo 2,0.0958115656248767,0.6712092547256561,3029.235240304202,1496.4526382008723,1698.1034479110706,0,0,14,110.0,304000
Localidade 4,Tipo 1,0.3694246200067338,0.4200177550378449,2280.808907095963,2807.4650167530253,924.3511474170556,0,0,14,171.0,616100
Localidade 4,Tipo 2,0.4703340900155738,0.8592455515244036,,2560.2801203815,4131.90541805863,1,0,7,185.0,305800
Localidade 4,Tipo 2,0.3679900699645838,0.242098578909488,2520.914265993466,1516.7684636888823,2024.944977985769,0,0,13,150.0,307700
Localidade 2,Tipo 1,0.028527723573273,0.9959753943376786,7399.984785290748,5454.684977648396,5811.502840198496,1,0,0,85.0,208000
localidade 9,Tipo 2,0.2697939717790479,0.050793538109627,3628.776768036697,4588.608427040898,1779.34723754712,0,0,49,130.0,404700
Localidade 2,Tipo 1,0.6091361104979286,0.1086222804310089,1994.0205009228216,3276.39780423302,3551.514131948914,0,0,7,123.0,205000
Localidade 1,Tipo 2,0.7811917531799508,0.5834359735412955,2226.061410579166,,1731.6505966383,0,0,10,82.0,487700
LOCALIDADE 4,Tipo 1,0.1532954523438796,0.1328817988898043,1999.3619843956133,1450.2885312994451,1405.3229169580986,0,0,25,117.0,491400
Localidade 2,Tipo 2,0.6762715490661739,0.5106602509973948,1882.866691768085,2199.0185451844995,794.7955321748408,0,0,0,107.0,399100
Localidade 2,Tipo 2,0.3268226431215727,0.9915163324460124,6259.668242983856,3016.809633524117,3667.532105362806,1,0,11,58.0,286300
Localidade 2,Tipo 1,0.1816440431910944,0.6238300014382127,3820.7551282341087,,3359.8309508956704,1,0,9,110.0,177700
Localidade 3,Tipo 2,0.4264205657274174,0.48069761135446,547.0056552688206,1537.9720335065872,1224.1425111737285,0,0,20,108.0,855700
Localidade 3,Tipo 1,0.7311028332988913,0.7920638702629136,1768.2768292555272,2416.0723290905025,1600.575191398759,0,0,33,165.0,762400
Localidade 3,Tipo 1,0.3476138617078235,0.6981264968874688,1831.7581292622888,1675.5945188527694,2407.3154453162047,0,0,39,188.0,660500
Localidade 2,Tipo 1,0.6436550333910599,0.7535384159314057,3699.1542827320623,1234.7181408694046,,2,0,6,,171500
Localidade 1,Tipo 1,0.5913357912258247,0.5303520030763841,3012.951240811592,2299.1799210611416,241.60780535892627,0,0,17,80.0,753000
localidade 1,Tipo 1,0.598577976774451,0.6402331647573821,3637.713629870501,2040.285144618208,1018.2912052775016,0,0,4,103.0,918000
Localidade 3,Tipo 1,0.8918591294604143,0.3364183892529527,3226.400528896594,2021.4862355629173,2688.294441649874,0,0,6,114.0,1301000
Localidade 1,Tipo 2,0.9343455468098544,0.9427593749368904,2173.7736438037145,2781.37383264196,5151.857221440716,0,0,15,125.0,441000
Localidade 3,Tipo 1,0.9733208992664834,0.2113224368762049,3820.1841117867702,,3899.237789420657,0,0,28,91.0,887900
Localidade 3,Tipo 1,0.1621537252485337,0.5401088831975166,2265.6552213706,1172.4711750620336,3047.820684112392,0,0,10,97.0,1231700
Localidade 3,Tipo 2,0.5063427501930348,0.8916022094498615,2675.355321132263,308.4775689519769,1225.3611953185275,0,0,26,108.0,760600
Localidade 3,Tipo 2,0.8579135208443588,0.0491901325783226,3159.856378653916,1593.8643276613984,4214.912785093502,0,0,35,69.0,579800
Localidade 4,Tipo 1,0.994725813812222,0.3050755674748814,4540.2199515539205,5335.435806254526,1930.003064001984,0,0,7,74.0,680400
Localidade 4,Tipo 1,0.6886451450799851,0.5714861686989428,4713.882697358051,1332.8392981473578,920.0247703845836,0,0,7,63.0,707800
Localidade 3,Tipo 1,0.2728582448189897,0.4596813631883647,1295.0740126609237,500.0216568132631,1679.4938524693184,0,0,47,207.0,570100
Localidade 4,Tipo 2,0.5006334868202861,0.2198206167138359,1362.8545178476704,2188.168248985409,2303.83877647054,0,0,18,111.0,281800
Localidade 1,Tipo 2,0.5067229531807906,0.3824448045644737,1830.5480578945733,2896.7436024483286,1675.2753860371365,1,0,15,67.0,398400
Localidade 1,Tipo 2,0.3130512785877664,0.4500400427403627,594.4838417505096,2156.498520648166,3136.706901629007,1,0,8,120.0,471900
Localidade 4,Tipo 2,0.0986930909404317,0.9838762798636268,6132.004237101967,4570.907265859367,1623.9398333320871,0,0,9,70.0,329800
Localidade 3,Tipo 1,0.7484380871613637,0.902067816318232,655.7631892249492,2247.4901806840344,2110.7651739824337,0,0,31,168.0,828000
Localidade 3,Tipo 1,0.6528213699580537,0.2291080878065474,622.8362782225407,3340.838390797521,2474.5183751476143,0,0,31,126.0,829700
Localidade 3,Tipo 2,0.4244916097415945,0.2036043966399798,1675.8690570975757,3404.172295317256,1017.1438752260664,0,0,39,103.0,538100
Localidade 2,Tipo 1,0.5936267750892403,0.1310076066272304,2140.8059111349003,3270.299748489216,3395.3799810768323,0,0,7,164.0,203600
Localidade 4,Tipo 1,0.8390006278063822,0.1449008317031164,2572.739923336444,5226.947612478541,,0,0,5,131.0,706300
Localidade 1,Tipo 2,0.8336692778709648,0.8214831201672564,1520.368929869207,1627.5609966302518,3576.17246610338,0,0,4,164.0,544600
Localidade 4,Localidade 8,0.8761953715635309,0.8706513041357058,8131.28317199865,3986.778004629703,4219.988692865349,1,0,1,138.0,680500
Localidade 4,Tipo 2,0.1852073715413451,0.5083744615815623,1412.9486134630054,1397.126477648096,2127.1677828649704,0,0,9,127.0,335700
Localidade 4,Tipo 2,0.5811013231596643,0.2549639530444686,1430.9695330092452,3056.721305282665,2274.288284991245,0,0,0,116.0,387800
Localidade 2,Tipo 2,0.85684383561151,0.4829902835760435,1898.059947563283,444.9149642477317,1402.4034698111602,0,0,3,158.0,389700
Localidade 4,Tipo 1,0.2005095709466914,0.9588968278810536,5888.635011020014,4557.762293384648,2036.706403712776,1,0,20,224.0,479600
Localidade 1,Tipo 2,0.5513456576151352,0.5206614227825872,2615.19861285054,2028.4218894099492,651.3264892805748,0,0,24,141.0,384000
Localidade 3,Tipo 1,0.1133316116738744,0.2576937296132501,3792.241182166265,2995.37519114333,673.4347216710781,0,0,7,181.0,1331100
Localidade 1,Tipo 2,0.5544781899269339,0.8475960277444001,4157.377952130786,1185.3510822210428,3137.0300635059416,0,0,13,120.0,466300
Localidade 8,,0.412165920889231,0.3272190470687626,1335.532571032271,4461.919687848054,3313.6621994213074,0,0,5,131.0,213500
Localidade 3,Tipo 1,0.6880475268793884,0.4385631234600045,980.0855331252758,3166.121586653423,2911.210312415703,0,0,25,135.0,925700
Localidade 1,Tipo 2,0.8307871321416223,0.0652875566091578,6028.355928847592,4785.465513875603,,0,0,16,191.0,434400
Localidade 3,Tipo 1,0.577569146701774,0.2486079026475899,327.4901685529737,3993.162393783875,2003.5613496091523,0,0,41,145.0,661300
Localidade 3,Tipo 1,0.1506430010718892,0.4159653583345839,2587.083754570488,1559.726864733414,2282.5597295153207,0,0,30,94.0,816700
Localidade 4,Tipo 2,0.1818291855836344,0.0792529718329004,2599.027036396988,1379.047325036962,2006.9299741748505,0,0,2,70.0,375300
Localidade 3,Tipo 1,0.8184340029715358,0.5004325516094892,2208.366340125286,1748.2893751037934,1603.416750276918,0,0,46,133.0,552700
Localidade 4,Tipo 2,0.0598968236927494,0.7642707766297456,4011.653787884312,2349.148798604591,702.6105723269055,0,0,7,138.0,353200
Localidade 4,tipo 2,0.91399331559405,0.2069564228210225,3435.545603127663,5417.641895975123,1905.7372662485327,0,0,5,84.0,352400
Localidade 1,tipo 2,0.258467825810862,0.031499168998648,3659.861368158965,6329.585708840248,663.1290536532699,1,0,1,75.0,530000
Localidade 4,Tipo 2,0.3392280378743637,0.095599486211817,2451.668039247407,211.2338763969457,2605.0764958163645,0,0,9,106.0,350200
Localidade 3,Tipo 2,0.1751800468630724,0.4862974819135252,2151.541970730092,1028.6632048786437,2648.434140109866,0,0,39,133.0,537000
Localidade 4,Tipo 2,0.1808378647034476,0.047325214885098,2857.986602758179,1468.176580823958,2271.803880580969,0,0,12,118.0,312900
Localidade 4,Tipo 2,0.6452136000356081,0.5006938904669959,3936.126625074272,1448.8449109493088,684.4314824963747,0,0,14,147.0,316500
Localidade 1,Tipo 2,0.2266201695117657,0.6685066220553398,2935.0624592277973,1692.0344964067438,2723.7817516540285,1,0,18,175.0,376500
Localidade 3,Tipo 2,0.8920131138859698,0.9170949825498642,1376.2109895860256,3104.485477485635,3211.8811814874207,0,0,34,146.0,598400
Localidade 1,Tipo 2,0.3848041342770877,0.7786347806647499,3918.0850726189065,1294.098063404825,3019.7511074021763,0,0,13,154.0,463700
Localidade 2,Tipo 1,0.9180521356786712,0.1514110329200478,1130.082338819901,1596.2091018658157,,0,0,6,,212100
Localidade 2,Tipo 1,0.6449893003068135,0.8855046706485438,4343.474714359252,1768.0668874600772,2474.206476447634,1,0,3,162.0,197900
Localidade 4,Tipo 2,0.3056514149370865,0.9909703520275152,6386.297648836123,4515.353928090674,3085.5311017302647,1,0,15,178.0,264800
Localidade 1,Tipo 2,0.1911801408519001,0.5708958605446247,2230.796286781984,2182.717017206728,3547.505640948248,1,0,15,107.0,397000
Localidade 4,Tipo 2,0.8626269195042716,0.2097865352468237,2954.62470798612,5078.992392499374,1661.547169226776,0,0,13,195.0,306700
Localidade 1,Tipo 2,0.0474609545289964,0.8867140401040005,5670.67201299731,1513.8718592467203,759.5870673667861,0,0,10,106.0,505300
